113.377157,31.797137
109.801429,39.601562
113.334007,23.107744
103.984839,30.68303
112.641848,22.362319
104.021757,30.559601
102.672195,24.974215
116.729346,23.366757
120.190691,30.305693
121.306044,37.479827
117.023543,36.679076
119.89984,32.866023
118.868849,31.918515
125.227551,43.904597
121.473372,31.235574
121.659163,31.155906
116.526635,37.131774
112.559441,34.628217
113.294417,23.159512
106.749029,26.5651
120.163756,30.39902
116.151391,39.161228
121.640998,38.908202
123.390898,41.771258
112.767577,22.445482
113.617148,34.988813
117.287658,31.873351
109.132634,34.586277
117.219603,39.211753
118.74152,37.460401
113.859931,22.971467
120.206068,30.208895
112.438353,34.666416
117.395952,36.673017
120.415793,36.059608
113.310853,23.349535
120.704291,31.825364
115.714215,37.811101
118.143882,24.700477
113.614631,23.163728
119.364493,32.328944
119.959327,36.602313
121.294195,31.888728
121.622863,31.294265
113.365022,22.57829
121.554824,29.826937
120.054198,30.664807
113.995265,22.732452
87.658551,44.008315
116.331976,39.737524
112.541595,26.763181
118.595855,24.870478
115.471106,30.787118
119.306067,26.102443
125.265486,43.869571
117.193445,36.928664
116.644049,39.807311
114.434623,22.801886
112.702588,22.00886
118.029471,24.49537
120.430282,29.365092
111.171333,37.520834
114.04317,22.562925
116.657001,39.89937
121.22947,31.016796
113.781089,34.819949
116.834305,39.825053
117.085143,39.039893
106.28279,29.960069
113.853171,22.620307
116.456392,40.016161
121.154059,30.039063
120.255668,30.435952
121.589583,31.146804
113.518903,22.22175
119.227904,26.089665
106.543339,29.612362
102.266699,24.066665
120.554869,36.38975
101.768568,26.326369
116.833489,39.254627
116.345442,39.913997
112.955801,23.197491
114.012343,23.073884
117.398154,31.985269
121.382071,31.248687
107.125098,26.37983
114.493933,23.192718
130.891768,47.017684
116.346473,40.023425
117.212348,31.82965
119.383269,25.691457
113.376242,22.935718
117.276129,31.786704
117.404318,39.290364
114.428058,38.024298
120.034828,28.908292
113.343879,23.1696
117.442801,39.059195
113.112609,32.98205
115.112965,35.75067
121.2653,31.252592
116.486205,39.812739
116.463439,39.833746
121.567139,31.132951
121.518676,29.896039
116.417075,40.005976
118.983835,39.71738
113.335402,23.021024
104.431228,30.464295
110.131995,27.698087
114.443383,23.238174
126.683096,45.744551
106.270483,29.966858
113.298626,40.086031
114.336592,30.544379
120.455786,30.482805
114.220061,22.67811
103.941726,30.731199
103.974159,30.604171
116.455054,39.957415
116.399679,39.871409
112.554404,22.380084
103.818232,29.876423
116.26261,39.929069
119.295195,26.123236
119.177588,34.614112
108.428434,22.755072
118.088614,24.475403
123.466002,41.810057
116.55152,40.101459
114.179526,22.720042
120.189177,30.19047
118.950431,32.052233
119.212254,36.973457
106.551207,29.549722
116.488509,40.010936
121.370139,31.181822
118.868438,32.022459
113.000335,23.261914
116.266745,40.173843
119.317648,25.988715
115.970453,25.882221
117.125625,34.299045
116.664405,39.908343
117.199637,36.688372
117.322303,31.876551
114.524641,36.585651
113.253249,22.678387
121.491169,31.234553
120.070244,28.889153
106.361426,26.738247
113.532531,23.518578
121.46337,31.248125
113.328055,23.062808
122.763182,41.86087
112.185221,30.916571
113.622376,23.147502
116.497861,39.893085
117.009711,39.37599
113.379629,23.082417
113.372313,23.187183
121.343413,30.886412
113.265205,23.084289
114.05162,22.524886
103.12458,25.429547
121.509567,31.333962
120.616589,27.999443
132.035534,47.260814
121.484335,31.130746
103.973258,30.798726
120.297293,31.644934
117.707663,34.789347
113.010521,28.198578
103.958617,30.740791
113.038824,28.187514
119.343977,26.016675
113.68035,34.63835
104.080575,30.643782
119.176635,36.682952
105.721869,30.245337
116.427381,39.969486
114.277586,30.580675
116.510275,39.816062
116.34973,40.037138
104.045043,30.526078
106.444014,29.603246
113.818772,33.880432
120.306067,31.849954
117.189712,39.06568
113.760686,23.005223
108.743582,34.354694
113.724829,29.562468
113.964156,22.519927
120.357642,32.553576
113.891669,22.772542
105.097096,25.630516
114.553306,30.463889
108.99142,32.713966
113.340056,23.300032
118.940825,42.279635
114.296067,29.872287
113.269645,22.923776
119.771821,49.212734
120.337876,31.574167
113.824561,23.004495
118.087911,32.413947
120.164173,30.251674
120.235762,31.611346
112.577041,26.836653
113.966209,22.540022
113.333632,23.129116
113.849914,23.004983
112.224257,37.552878
120.068236,30.146813
120.755835,30.684369
120.724952,31.279957
113.11079,23.026076
121.034476,37.478317
114.022955,23.187239
118.458158,24.732747
117.638203,24.410846
116.426512,39.916564
119.605864,29.123347
121.808081,31.07548
112.761588,28.074858
119.405845,36.078322
118.115118,24.469406
113.233191,23.165046
120.543777,31.356979
126.751905,45.744526
104.125146,30.936573
121.337802,37.37611
118.819887,34.867127
121.553374,31.840728
117.268721,31.72412
118.647811,32.067122
111.010948,33.462259
125.211959,43.809576
110.141112,35.998843
103.889868,30.788486
117.93064,34.529723
114.044456,22.597911
111.63786,38.287236
113.292785,23.123191
106.832179,30.121256
114.55268,36.915218
115.524803,40.406271
116.012549,37.213845
116.450496,39.897159
116.491195,39.130669
117.981538,36.372691
120.378753,36.310296
121.426864,37.445678
113.042449,28.13898
116.695202,39.026022
113.677151,23.189573
121.484839,31.199536
120.215308,35.96833
117.262404,40.161818
